,subject,task,response_rate,percent_impulse,conf_1,conf_2,conf_3,conf_4,negLL,gamma,kappa,alpha,at_bound,LL,LL0,AIC,BIC,R2,softmax_accuracy,softmax_range,fig_fn
51,p0051,CDD,1.0,0.3482142857142857,112,0,0,0,3.6097046898213647,3.1587256005834456,0.005837267706182189,1,0,-3.6097046898213647,-77.63248422271387,11.21940937964273,16.656407122232917,0.9535026512939382,0.9732142857142857,1.0,p0051/cdd/p0051_cdd_gain_model_fit.eps
52,p0052,CDD,1.0,0.3660714285714286,112,0,0,0,7.325388103082449,1.3081490527996391,0.006163464068373796,1,0,-7.325388103082449,-77.63248422271387,18.6507762061649,24.087773948755085,0.905640168849071,0.9642857142857143,0.9999999996666953,p0052/cdd/p0052_cdd_gain_model_fit.eps
53,p0053,CDD,1.0,0.3392857142857143,112,0,0,0,3.1808638958276823,3.857882009982362,0.005937137592069286,1,0,-3.1808638958276823,-77.63248422271387,10.361727791655365,15.798725534245552,0.9590266377834523,0.9821428571428571,1.0,p0053/cdd/p0053_cdd_gain_model_fit.eps
54,p0054,CDD,1.0,0.3482142857142857,112,0,0,0,2.098701916765376,6.7489119522855185,0.006030727882516721,1,0,-2.098701916765376,-77.63248422271387,8.197403833530753,13.63440157612094,0.9729661888605217,0.9910714285714286,1.0,p0054/cdd/p0054_cdd_gain_model_fit.eps
55,p0055,CDD,1.0,0.3392857142857143,112,0,0,0,4.633812517794626,2.2462211300913864,0.006032637005957543,1,0,-4.633812517794626,-77.63248422271387,13.267625035589251,18.70462277817944,0.9403109076800759,0.9821428571428571,0.9999999999999999,p0055/cdd/p0055_cdd_gain_model_fit.eps
56,p0056,CDD,1.0,0.3392857142857143,112,0,0,0,3.1808638958283053,3.8578876092382695,0.0059371380558969,1,0,-3.1808638958283053,-77.63248422271387,10.36172779165661,15.798725534246799,0.9590266377834442,0.9821428571428571,1.0,p0056/cdd/p0056_cdd_gain_model_fit.eps
57,p0057,CDD,1.0,0.3571428571428571,112,0,0,0,5.681324714398121,1.7537203875326564,0.006251385719133575,1,0,-5.681324714398121,-77.63248422271387,15.362649428796242,20.799647171386432,0.9268176875790886,0.9732142857142857,0.9999999999998113,p0057/cdd/p0057_cdd_gain_model_fit.eps
58,p0058,CDD,1.0,0.3482142857142857,112,0,0,0,3.230842566764218,3.345694125965942,0.006295908721504599,1,0,-3.230842566764218,-77.63248422271387,10.461685133528437,15.898682876118624,0.9583828522413955,0.9821428571428571,1.0,p0058/cdd/p0058_cdd_gain_model_fit.eps
59,p0059,CDD,1.0,0.3571428571428571,112,0,0,0,3.8740790578518505,2.74009116964322,0.006522986056919902,1,0,-3.8740790578518505,-77.63248422271387,11.748158115703701,17.18515585829389,0.9500971906716549,0.9910714285714286,1.0,p0059/cdd/p0059_cdd_gain_model_fit.eps
60,p0060,CDD,1.0,0.5446428571428572,112,0,0,0,0.9845855080072078,8.0,0.021857186576305098,1,1,-0.9845855080072078,-77.63248422271387,5.969171016014416,11.406168758604604,0.9873173515202398,1.0,1.0,p0060/cdd/p0060_cdd_gain_model_fit.eps
61,p0061,CDD,1.0,0.5267857142857143,112,0,0,0,10.472360829905217,0.9898234811107869,0.01998289772669442,1,0,-10.472360829905217,-77.63248422271387,24.944721659810433,30.38171940240062,0.8651033657526421,0.9553571428571429,0.9999999885949298,p0061/cdd/p0061_cdd_gain_model_fit.eps
